fips,stateabb,sedacounty,sedacountyname,subject,grade,year,cs_mn_all,cs_mnse_all,totgyb_all,cs_mn_asn,cs_mnse_asn,totgyb_asn,cs_mn_blk,cs_mnse_blk,totgyb_blk,cs_mn_ecd,cs_mnse_ecd,totgyb_ecd,cs_mn_fem,cs_mnse_fem,totgyb_fem,cs_mn_hsp,cs_mnse_hsp,totgyb_hsp,cs_mn_mal,cs_mnse_mal,totgyb_mal,cs_mn_mfg,cs_mnse_mfg,totgyb_mfg,cs_mn_mtr,cs_mnse_mtr,totgyb_mtr,cs_mn_nam,cs_mnse_nam,totgyb_nam,cs_mn_nec,cs_mnse_nec,totgyb_nec,cs_mn_neg,cs_mnse_neg,totgyb_neg,cs_mn_wag,cs_mnse_wag,totgyb_wag,cs_mn_wbg,cs_mnse_wbg,totgyb_wbg,cs_mn_whg,cs_mnse_whg,totgyb_whg,cs_mn_wht,cs_mnse_wht,totgyb_wht,cs_mn_wmg,cs_mnse_wmg,totgyb_wmg,cs_mn_wng,cs_mnse_wng,totgyb_wng
6,CA,6065,Riverside County,rla,6,2010,-0.358451692,0.020313187,32217,.3191967430818464,0.047706892,873,-0.543534433,0.0287076,2372,-0.599408614,0.020943273,19801,-0.276228082,0.021056597,15842,-0.547389579,0.020902232,18884,-0.440642925,0.021241672,16370,-0.163732715,0.029909215,32212,-0.075865613,0.048411921,579,-0.445133721,0.079755233,218,0.028550797,0.021797971,12338,.6277818040871045,0.030228133,32139,-0.312939079,0.052886781,9344,.5458621001320992,0.036705215,10843,.5513506335467988,0.030988463,27355,0.004085211,0.022878622,8471,0.079870048,0.053510348,9050,.4509072143327651,0.08280083,8689
6,CA,6065,Riverside County,mth,6,2011,-0.249719418,0.027852169,31898,.5677323318657611,0.050228683,945,-0.495311947,0.035002339,2333,-0.435517486,0.028277299,20716,-0.233965435,0.028414053,15645,-0.398612352,0.028303713,19020,-0.266842301,0.028569408,16246,-0.033053124,0.040292909,31891,-0.050882285,0.05213861,557,-0.331055218,0.083236424,199,.1002787775517059,0.02929955,11093,0.535845741,0.040718612,31809,-0.538299253,0.058401779,8992,.5251856100805765,0.04598889,10380,.4285122683598405,0.041124884,27067,0.029729868,0.029836993,8047,0.08366261,0.060034283,8604,.3640475910862217,0.08823093,8246
6,CA,6065,Riverside County,rla,6,2011,-0.30559163,0.02946384,31932,.4098558233295398,0.05248811,945,-0.470189963,0.036234136,2347,-0.540274256,0.029930395,20742,-0.223092391,0.029992764,15650,-0.497090388,0.029929488,19039,-0.389010798,0.03017585,16275,-0.165779854,0.042545165,31925,0.015029467,0.053154126,558,-0.303855963,0.074440484,199,.1396037144510003,0.031125409,11102,.6803767043855636,0.043180409,31844,-0.337541751,0.061355218,8992,.5422576940336056,0.048213406,10394,.5705357436900995,0.043677833,27086,0.073155313,0.031813224,8047,0.059514842,0.061908847,8605,.3821526372548596,0.080786081,8246
6,CA,6065,Riverside County,mth,6,2012,-0.259507419,0.019286005,32477,.4215418371588142,0.034135357,1818,-0.48000675,0.028750113,2214,-0.446086384,0.019793591,21397,-0.239516161,0.020112487,15890,-0.410014626,0.019861533,19722,-0.279439652,0.020240639,16570,-0.040466104,0.028533673,32460,-0.103554493,0.043839671,602,-0.518673495,0.067215177,205,.1008824163110792,0.021072995,10979,.5471049981302952,0.028910628,32376,-0.391993256,0.040579178,9734,.5113978296179621,0.03616965,10130,.4405969658505058,0.029604237,27638,0.030025951,0.021954033,7916,.1334601144515234,0.048999272,8518,.5554897998622247,0.070558158,8121
6,CA,6065,Riverside County,rla,6,2012,-0.261316153,0.019544927,32488,.3235014152113114,0.034943238,1815,-0.380495717,0.0289992,2219,-0.489238814,0.019982635,21409,-0.169972587,0.020315015,15894,-0.447367886,0.020050291,19729,-0.352791384,0.02053188,16571,-0.182981375,0.028883079,32465,0.069168637,0.046167398,601,-0.465993026,0.085085662,204,.1929684732407623,0.021767396,10978,.6825077007196605,0.029548103,32387,-0.216987752,0.04170046,9735,.4891276235440327,0.036865988,10139,.5561087662654932,0.030338414,27649,.1087117273671207,0.022769667,7920,0.040566699,0.051445014,8521,.5728582866776372,0.087883757,8124
6,CA,6065,Riverside County,mth,6,2013,-0.225818356,0.025354051,32407,.3835235985001438,0.039610308,1653,-0.48211805,0.033338602,2177,-0.407256041,0.02577426,22031,-0.215113047,0.025928699,15933,-0.379620819,0.025838096,19616,-0.235989454,0.026102988,16463,-0.020100026,0.036791597,32396,0.056149823,0.045069508,718,-0.310682889,0.084613066,194,.1589861808604759,0.027036664,10375,.5665138802149569,0.03735286,32406,-0.303156982,0.048172185,9602,.5607110106440331,0.043167419,10126,0.459401604,0.037681755,27565,0.080378435,0.027429631,7949,0.022268579,0.052735617,8667,.3820523105284946,0.088746077,8143
6,CA,6065,Riverside County,rla,6,2013,-0.210558066,0.024364255,32425,.3659320701817475,0.039161728,1653,-0.380932373,0.032669117,2177,-0.422667498,0.024793479,22048,-0.117521361,0.024991467,15941,-0.393732393,0.024873353,19623,-0.303120976,0.025179356,16473,-0.18527298,0.03547583,32414,.1287687931262984,0.048134286,719,-0.263668956,0.079132896,195,.2483264150481462,0.026387132,10376,0.671149066,0.036206944,32424,-0.21708631,0.047438291,9611,0.53011407,0.04224217,10135,.5434023128400363,0.036553309,27581,.1498770811151399,0.026786824,7958,0.019763795,0.055058909,8677,.4123657422597848,0.083356591,8153
6,CA,6065,Riverside County,mth,6,2015,-0.354500598,0.028531595,32167,.3429458149351114,0.03950678,1784,-0.650924574,0.039038675,2044,-0.575125176,0.029443777,21473,-0.307193513,0.029055666,15654,-0.516509151,0.029276714,19894,-0.401149864,0.029335654,16513,-0.09339316,0.04128873,32167,-0.08221012,0.045640858,808,-0.633263232,0.090274055,137,.1017003841090841,0.029859431,10693,.6761729962868382,0.041933906,32166,-0.34910322,0.049779815,9132,.6471394232165232,0.049410325,9392,.5115380695978952,0.042130696,27242,-0.004099449,0.030298059,7348,0.07681666,0.054760637,8156,.6196202329722008,0.094917308,7485
6,CA,6065,Riverside County,rla,6,2015,-0.276533482,0.028701379,32082,.4490048516956899,0.041109955,1772,-0.52965778,0.038896481,2053,-0.508016133,0.029631463,21395,-0.10983696,0.029251481,15612,-0.442430757,0.029446846,19824,-0.439993357,0.029826638,16470,-0.329565742,0.041775867,32082,-0.042894899,0.047773663,812,-0.50623473,0.09478112,137,.1957696377296854,0.030546128,10686,.7030165820529359,0.042556053,32081,-0.39208261,0.051413931,9106,.5855976425696933,0.049663763,9387,.4995259909201289,0.042675134,27158,0.056526693,0.030889433,7334,0.096992612,0.05686773,8146,.5720375505095496,0.099365958,7471
6,CA,6065,Riverside County,mth,6,2016,-0.329460858,0.019548527,32691,.4319658835325615,0.033879226,1839,-0.704995852,0.034929076,1882,-0.552161574,0.020411126,21242,-0.291392125,0.020326122,15925,-0.493807258,0.020274624,20559,-0.367799041,0.020673451,16766,-0.076170903,0.028991673,32691,-0.025623547,0.039350977,824,-0.530974874,0.081038627,188,.1015302369042248,0.021107408,11449,.6528185227334855,0.029361617,32691,-0.385440582,0.040455842,9124,0.74846353,0.041338801,9167,.5384779261119621,0.030006507,27844,0.044236256,0.022122046,7285,0.073801988,0.045124169,8109,.5736791714466402,0.083801689,7473
6,CA,6065,Riverside County,rla,6,2016,-0.220915035,0.019433262,32621,.4883434646765179,0.034336726,1823,-0.542524955,0.032970092,1886,-0.450321731,0.020175259,21178,-0.053217201,0.02024514,15899,-0.381618578,0.020054557,20496,-0.385378628,0.020675616,16722,-0.332299197,0.028936501,32621,0.044378803,0.042254954,824,-0.538744536,0.08892809,189,.2166723502759942,0.021340208,11443,.6666486017929818,0.029366869,32621,-0.352709995,0.041092135,9112,.6793128533987812,0.039957963,9175,.5192256498379206,0.030202855,27785,.1375741339811565,0.022585038,7289,0.09196667,0.047891679,8113,.6653662300288585,0.091529572,7478
6,CA,6065,Riverside County,mth,6,2017,-0.327886087,0.025365944,32980,.5064147288015363,0.039066417,1737,-0.677807865,0.039787231,1929,-0.558863945,0.026316985,22223,-0.272383064,0.0259378,16200,-0.495590488,0.026090764,21182,-0.384513126,0.026413154,16780,-0.112516546,0.037018679,32980,0.045800416,0.042599224,1026,-0.497383888,.1109178370498136,156,0.171942665,0.027089164,10753,.7311767942591834,0.037767054,32976,-0.432281355,0.048021946,8580,.7519056212462442,0.048610746,8772,.5703769007852276,0.03822669,28025,0.074447061,0.027940042,6843,0.029412221,0.050929245,7869,.5613332800614971,.1140467897776409,6999
6,CA,6065,Riverside County,rla,6,2017,-0.196890876,0.024789321,32882,.5355917600110304,0.038430664,1729,-0.468049938,0.036536775,1922,-0.427053694,0.02545731,22136,-0.03132255,0.025420312,16157,-0.357888201,0.025337801,21102,-0.360808888,0.025851642,16725,-0.329190716,0.036255477,32882,.1253335033956332,0.042451905,1024,-0.433510331,0.094958351,157,.2940984977089681,0.026658204,10742,.7215272950412469,0.036860282,32878,-0.358344106,0.047301879,8572,.6436973026353666,0.045778001,8765,0.534503939,0.037458892,27945,.1758961701549997,0.027590866,6843,0.052006317,0.050614977,7867,.6058772601729767,0.098602543,7000
6,CA,6065,Riverside County,mth,6,2018,-0.349794219,0.01819984,34089,.5540730952129175,0.034688804,1713,-0.729738658,0.035380581,1987,-0.578167649,0.019091318,23420,-0.306261157,0.019056228,16785,-0.512041965,0.018935809,22190,-0.395413012,0.019562179,17304,-0.089295895,0.02730928,34089,0.020323495,0.039096884,1132,-0.640365126,.1182775942798724,133,.1657482342825364,0.020110707,10667,.7440755125663436,0.027728831,34087,-0.502721122,0.040763063,8540,.7825827486406484,0.04135422,8814,.5632076699182409,0.028590184,29017,0.051348934,0.021421694,6827,0.031297087,0.044567793,7959,.6942647927197459,.1197742766045208,6960
6,CA,6065,Riverside County,rla,6,2018,-0.241899636,0.017992345,34030,0.570377562,0.035409373,1707,-0.531584261,0.032642506,1995,-0.46386443,0.018666831,23367,-0.076462006,0.018815035,16754,-0.392967239,0.018599895,22125,-0.409718526,0.019410328,17276,-0.332876262,0.027032294,34030,.1159745208448437,0.039159896,1133,-0.560127012,.1202958598826644,134,.2582561412978875,0.020192558,10661,.7221086164783408,0.027498346,34028,-0.460136533,0.041454466,8537,.6408587649049795,0.039119747,8825,.5022971937782096,0.028480703,28955,.1091342762999809,0.021569657,6830,-0.006295931,0.044694269,7963,.6670590387068266,.1217826487236052,6964
6,CA,6065,Riverside County,rla,7,2009,-0.382627424,0.027077555,32480,.2341781287744881,0.045738189,927,-0.530144314,0.033366664,2542,-0.650093114,0.027842417,18734,-0.276385405,0.027595938,16046,-0.607377317,0.027743589,18477,-0.489222075,0.027854529,16408,-0.212655578,0.039209224,32454,,,,-0.453637831,0.078372919,238,-0.01045784,0.02825101,13641,.6396099092583698,0.039664449,32375,-0.21654355,0.054188244,10012,.5512769055389707,0.044265227,11627,.6279482182017523,0.040200363,27562,0.020737745,0.029093618,9085,,,,.4795822400201319,0.083448665,9323
6,CA,6065,Riverside County,rla,7,2010,-0.372138729,0.018819571,32758,.2811675306854005,0.046248844,886,-0.514525513,0.026791502,2434,-0.610700361,0.019508627,19810,-0.261902577,0.019539318,15869,-0.571919847,0.019485087,19123,-0.481130914,0.019846827,16876,-0.218760839,0.027850634,32745,-0.043869638,0.048311199,663,-0.499373155,0.078777846,197,0.000270794,0.020303019,12866,.6112480126390395,0.028156209,32676,-0.278862445,0.050937796,9483,.5166612156606631,0.034284666,11031,.5734425126391044,0.028939955,27720,0.001224089,0.021398487,8597,0.044204806,0.052807184,9260,.4976524738359176,0.081444229,8794
6,CA,6065,Riverside County,rla,7,2011,-0.333481914,0.024849647,32729,.3007428071144049,0.047156645,921,-0.46158505,0.031657862,2395,-0.567571418,0.025522916,20559,-0.214209482,0.025373719,16048,-0.526631288,0.025465624,19286,-0.454149246,0.025710637,16674,-0.239807383,0.036122328,32722,-0.134521672,0.051006651,564,-0.561142454,0.077628119,213,0.065654954,0.026292793,12057,.6332685729059156,0.03664263,32616,-0.265449816,0.054352934,9424,.4979899524662801,0.041647957,10898,.5641230863464726,0.037163226,27789,0.037215943,0.027068015,8503,.1739175649991434,0.057706414,9067,.6003349953080594,0.082044475,8716
6,CA,6065,Riverside County,rla,7,2012,-0.249390906,0.018535698,32464,.3359112003612524,0.032140717,1788,-0.402307295,0.026996143,2409,-0.479762726,0.019046809,21041,-0.144976897,0.019276649,15939,-0.451551148,0.019089447,19311,-0.355185697,0.019509912,16520,-0.210475066,0.027426314,32459,0.022082881,0.046698648,594,-0.290453866,0.079235178,195,.1853474253296645,0.020522205,11311,.6649243414009227,0.027998421,32352,-0.185698951,0.038684487,9955,.5521540197333187,0.034532493,10576,.6013540502586103,0.028780363,27478,0.14986295,0.021539448,8167,.1302778730070875,0.051393477,8761,.4475947768523731,0.081919682,8362
6,CA,6065,Riverside County,rla,7,2013,-0.178619987,0.02630532,32897,.4011530242500665,0.037394987,1789,-0.28678546,0.033139295,2214,-0.382017211,0.026730326,22292,-0.080682008,0.02680088,16109,-0.362769599,0.026777906,19853,-0.277158051,0.027025062,16780,-0.19622328,0.03806044,32889,.1554829074891449,0.04495538,694,-0.361963228,0.085991789,173,.2499292077990519,0.027906531,10594,.6321812718313019,0.038642265,32886,-0.237113674,0.046954729,9903,.4501204123661934,0.043644263,10328,.5267698058126843,0.039038377,27967,.1637026057864308,0.028408092,8114,0.005373407,0.053153722,8808,.5154399962014015,0.090332353,8287
6,CA,6065,Riverside County,mth,7,2015,-0.373454829,0.029411013,31824,.3715083645676634,0.039007711,1829,-0.701563617,0.041157671,2022,-0.582854884,0.0304773,21119,-0.3335326,0.029835586,15673,-0.545819551,0.030343085,19591,-0.416636022,0.030310478,16151,-0.082507025,0.042530347,31824,0.00383198,0.047890769,747,-0.562184243,.1013924780685233,189,0.056227883,0.030427926,10705,.6383790753369026,0.043065674,31824,-0.380966876,0.049736594,9117,.6899418559834058,0.051440142,9310,.5352130465945875,0.043282942,26879,-0.010982444,0.030867755,7288,-0.016340453,0.05695217,8035,.5412506175674836,.1057375931143882,7477
6,CA,6065,Riverside County,rla,7,2015,-0.285370185,0.027131725,31802,0.423252655,0.038400818,1822,-0.545072967,0.038256507,2023,-0.517955251,0.028175148,21105,-0.127040566,0.027611088,15651,-0.470652563,0.028024,19568,-0.446223255,0.028424249,16151,-0.319235364,0.039626516,31802,.1086426809848784,0.046642675,741,-0.469215723,0.089481149,189,.1879673900767123,0.028852409,10697,.7064188217496181,0.040326619,31802,-0.331640069,0.048340408,9124,.6374737678866597,0.048226669,9325,.5618984185472666,0.040596685,26870,0.091700263,0.029374193,7302,-0.017507479,0.055097265,8043,.5622541145208432,0.093960538,7491
6,CA,6065,Riverside County,mth,7,2016,-0.340631924,0.020376707,32885,.4058907897493088,0.034048029,1838,-0.626510819,0.032387333,2110,-0.567620808,0.02139604,21308,-0.306922315,0.021105887,15957,-0.514773132,0.021223684,20533,-0.373769408,0.021388798,16928,-0.066970566,0.030048488,32885,-0.057566039,0.041405257,828,,,,0.092991153,0.021678457,11577,.6609077568046929,0.030458368,32885,-0.355326148,0.040849339,9119,.6777458792886222,0.039477285,9391,.5656693504917534,0.030988789,27814,0.050836812,0.022581358,7281,0.105609974,0.047142851,8109,,,
6,CA,6065,Riverside County,rla,7,2016,-0.228300442,0.019285229,32807,.4877648131884679,0.033376935,1824,-0.490122861,0.03162881,2112,-0.471619955,0.020177505,21238,-0.066914877,0.020109688,15934,-0.405537864,0.020037271,20456,-0.383642802,0.020511792,16873,-0.316736338,0.028724693,32807,0.083613534,0.04150124,831,,,,.2252217519924503,0.021013042,11569,.6963880538116027,0.029131567,32807,-0.337000621,0.040050905,9116,.6394194323391316,0.038607724,9404,.5549355418606203,0.029866276,27748,.1491053457629849,0.022148521,7292,0.06488689,0.04702174,8123,,,
6,CA,6065,Riverside County,mth,7,2017,-0.332696142,0.027080319,32893,.4891881065150007,0.04016491,1858,-0.707268027,0.040848393,1908,-0.56738489,0.028357659,21882,-0.306385731,0.027663825,16035,-0.510787255,0.028067777,20816,-0.359428944,0.027979612,16858,-0.052923531,0.039345887,32893,0.099021817,0.042964144,974,-0.655626986,.1040170327837903,184,.1521820608822852,0.028496242,11011,.7195324817174852,0.040201135,32893,-0.413418601,0.04959319,8936,.7826877513619743,0.050148321,8986,.5859751536767756,0.040431153,27894,0.075619681,0.029102868,7078,-0.024384428,0.051876926,8052,0.744860427,.1077470918660869,7262
6,CA,6065,Riverside County,rla,7,2017,-0.217217946,0.026117913,32757,.5217413256891309,0.038332918,1833,-0.549461203,0.038284919,1900,-0.461068389,0.027014053,21769,-0.047238174,0.026681311,15977,-0.387683315,0.02680303,20714,-0.381990685,0.02724023,16780,-0.334708305,0.038129754,32757,.2272311231124125,0.04530677,971,-0.616359807,.1082574370287632,184,.2807647574967665,0.027786877,10988,.7415541925613499,0.038753214,32757,-0.367062173,0.047778848,8915,0.706916419,0.047740638,8982,0.543401534,0.039145547,27796,.1560134532453573,0.02853184,7082,-0.070543656,0.053524739,8053,.7757858509012711,.1116776823953349,7266
6,CA,6065,Riverside County,mth,7,2018,-0.363053978,0.020553781,32996,.4953620098311245,0.03435286,1782,-0.692435996,0.03627328,1886,-0.588985169,0.021568331,22330,-0.321385317,0.02132727,16205,-0.537477986,0.021402933,21309,-0.406618229,0.021802808,16791,-0.08581386,0.030498962,32996,0.033304703,0.040155124,1074,-0.615308051,.1276055838766727,142,.1310857716374312,0.022107132,10666,.7211427544632022,0.030884956,32996,-0.445206161,0.041495777,8487,.7433963206498674,0.043098832,8591,.5885419531129977,0.031628142,28014,0.050833154,0.023287776,6705,0.018541246,0.046405281,7779,.6622458776670994,.1292818546150194,6847
6,CA,6065,Riverside County,rla,7,2018,-0.260593642,0.02067842,32980,0.536021465,0.034602697,1771,-0.554553335,0.034101924,1886,-0.492870039,0.021386793,22310,-0.07274159,0.021380875,16196,-0.435503212,0.021310258,21288,-0.450380301,0.02203471,16784,-0.377637737,0.03070247,32980,.1211474419551255,0.039078253,1078,-0.442542775,.1106933227024411,140,.2402351508831005,0.022565425,10670,.7328376593856696,0.031089458,32980,-0.397334062,0.042071851,8491,.6912625205386527,0.041661587,8606,.5731825638623488,0.03205158,28008,.1373127361286264,0.02394257,6720,0.014601847,0.045816206,7798,.5685050564656934,0.112875929,6860
6,CA,6065,Riverside County,rla,8,2009,-0.351008246,0.033049384,32805,.1703765510521893,0.051136073,966,-0.479421206,0.037218527,2769,-0.595471779,0.033685684,18620,-0.235481506,0.033489211,16098,-0.558337032,0.033625521,18504,-0.468453984,0.033689939,16689,-0.233658994,0.04750232,32787,,,,-0.381900067,0.077739655,241,-0.017366509,0.03417447,14132,.5782243302045781,0.047984856,32752,-0.136522565,0.061930965,10009,.5113302169524265,0.051066697,11812,.5912921199245148,0.048513587,27547,0.032258003,0.034971465,9043,,,,.4122077336085074,0.085100548,9284
6,CA,6065,Riverside County,rla,8,2010,-0.332028844,0.022006677,33098,.2615408706044507,0.044459274,917,-0.507467973,0.029424191,2417,-0.562222397,0.022588401,19917,-0.223125911,0.022623032,16268,-0.534463365,0.022590539,19042,-0.441374352,0.022830308,16824,-0.217424792,0.032140214,33092,-0.113844064,0.044946119,660,-0.394980215,0.079080379,209,0.03212392,0.023577301,13101,.5940409498482141,0.032651022,33018,-0.216184759,0.050707274,9937,.5527939454335066,0.038236742,11437,.5795411081315256,0.033269217,28062,0.044940915,0.024424615,9020,.1597130119230559,0.051125942,9680,.4452709320974584,0.082590109,9229
6,CA,6065,Riverside County,rla,8,2011,-0.308743376,0.0280082,32786,.3447044825974825,0.052394047,961,-0.452099174,0.033697452,2488,-0.531309793,0.028688439,20426,-0.198009077,0.028530596,15872,-0.498193572,0.028648599,19201,-0.417326802,0.028750205,16903,-0.218710954,0.040503322,32775,-0.049823964,0.060586582,509,-0.418529526,0.066230882,192,0.068312205,0.029685258,12283,.5996212783935204,0.041281729,32709,-0.295715694,0.06052599,9525,.5016100113571452,0.045342883,11052,.5474086532175266,0.041731178,27765,0.049659234,0.030345288,8564,0.095769877,0.067710909,9073,.4670867248590545,0.072698726,8756
6,CA,6065,Riverside County,rla,8,2012,-0.208317246,0.02190885,32832,.3562874791630672,0.035839399,1808,-0.349976039,0.028853359,2421,-0.418688132,0.022406881,20630,-0.099572647,0.022565947,16051,-0.389983123,0.022439751,19384,-0.316744346,0.022707232,16766,-0.216864859,0.03201264,32817,0.074501847,0.049326926,551,-0.385701129,0.073626196,218,.1535998211826111,0.023634504,12118,0.572719909,0.032567162,32748,-0.228200922,0.043342431,10258,.4769623943160998,0.037774788,10871,.5177937695969389,0.0331389,27834,.1280638769998172,0.024386496,8450,0.053794702,0.054988203,9001,.5037907369049104,0.077403862,8668
6,CA,6065,Riverside County,rla,8,2013,-0.115907424,0.03277533,32266,.4400265290019982,0.043592518,1759,-0.262139294,0.037410703,2390,-0.311902782,0.033168064,21401,-0.009005198,0.033179919,15849,-0.293303453,0.033193264,19205,-0.223441883,0.03335198,16410,-0.213732165,0.047044585,32259,.1108299103739135,0.050424996,651,-0.114740958,0.076262311,193,.2809806103072749,0.034314384,10865,.5935958738763332,0.047723246,32266,-0.204360289,0.055720852,9779,.4957095347189424,0.05103424,10410,.5283435279034937,0.048032158,27225,.2343082466656946,0.034719136,8020,.1218407986317996,0.061192147,8671,.3509178355784655,0.08361843,8213
6,CA,6065,Riverside County,mth,8,2015,-0.346316723,0.034630388,32177,.3286016699516345,0.042985467,1749,-0.633943403,0.04451818,2142,-0.540655685,0.035761096,21156,-0.290248856,0.03489728,15863,-0.501907003,0.035564239,19692,-0.404761113,0.035475182,16314,-0.114045686,0.04976175,32177,-0.009014497,0.052808609,660,-0.401090168,0.086422822,179,0.049257785,0.035356089,11021,.5899070463369406,0.050287312,32177,-0.333691611,0.055870982,9360,.6281528179487096,0.057059759,9753,.4973235995000687,0.050392289,27303,-0.005631518,0.035703029,7611,0.005190128,0.063714662,8271,0.394661217,0.093289916,7790
6,CA,6065,Riverside County,rla,8,2015,-0.249830281,0.032172165,31963,.3970451140202238,0.042570577,1731,-0.496317578,0.040692944,2140,-0.467430326,0.0331909,21008,-0.065203701,0.032560255,15763,-0.421151075,0.033007998,19521,-0.436991484,0.033430543,16200,-0.371663776,0.046665869,31963,0.057736194,0.05263133,661,-0.291896764,0.09048584,178,.1752832666855953,0.033745039,10955,.6424791252954803,0.047331567,31963,-0.298468425,0.054513374,9317,.5963504445389542,0.053062351,9726,.5216571416822519,0.047431388,27107,0.099337483,0.034063682,7586,0.042567363,0.062662018,8247,.3881070715557094,0.096453417,7764
6,CA,6065,Riverside County,mth,8,2016,-0.30661866,0.024014202,32519,.4558079434619727,0.0355551,1898,-0.643792939,0.037946958,2062,-0.525580681,0.025170599,20902,-0.237532741,0.024520481,15952,-0.470676274,0.024946409,20097,-0.379248856,0.025204345,16567,-0.141559504,0.035163546,32519,0.03696407,0.045372819,787,-0.450274435,0.076590505,210,.1064634978452641,0.025176187,11616,.6323513509837765,0.035599909,32518,-0.416019207,0.043986556,9212,.6828413532478552,0.045941336,9376,.5113068699518184,0.035964529,27411,0.041119796,0.025907519,7314,0.007563351,0.0522257,8101,.4954805106529354,0.080686083,7524
6,CA,6065,Riverside County,rla,8,2016,-0.196822773,0.023111306,32442,.4788351245085773,0.03526714,1879,-0.447393754,0.034015137,2066,-0.415124484,0.023903576,20854,-0.011746697,0.023710967,15907,-0.358408387,0.023777386,20041,-0.383274386,0.024333596,16535,-0.371008364,0.033974966,32442,.1333729106137168,0.044155342,787,-0.431114606,0.081587455,210,.2062641678721095,0.024707823,11587,0.621838088,0.034377519,32441,-0.350541496,0.043541082,9188,.5765254778460936,0.042534371,9375,.4879705098598801,0.034898287,27350,.1292388997163074,0.025546023,7309,-0.004902601,0.050990689,8096,.5532006673364503,0.085313574,7519
6,CA,6065,Riverside County,mth,8,2017,-0.303070101,0.03221194,33028,.5330525274679052,0.04569808,1822,-0.622041749,0.044285315,2087,-0.548365385,0.033847355,21844,-0.233655458,0.032579401,16048,-0.483716787,0.033426782,20713,-0.37488267,0.033295133,16980,-0.141009047,0.046582374,33028,0.079071419,0.045964313,1010,-0.604951446,.1131512197790501,152,.1972798982401704,0.033624884,11184,.7461976048950407,0.04770945,33028,-0.431687975,0.056915799,8973,.7219902708736327,0.05578947,9238,.5839935272278262,0.047636704,27864,0.099626691,0.033941706,7151,0.017996702,0.057121852,8161,.7131137443126035,.1177843731236118,7303
6,CA,6065,Riverside County,rla,8,2017,-0.197914847,0.032216282,32943,.5457705997495176,0.043635506,1808,-0.46134266,0.04144553,2090,-0.434630904,0.033235874,21767,-0.005692032,0.032580927,16007,-0.367302643,0.03296816,20639,-0.388395301,0.033436511,16936,-0.383011951,0.046684589,32943,.1663500802291463,0.046346759,1005,-0.509056472,0.09797918,151,.2708492793885939,0.033681477,11176,.7048591567262462,0.047317871,32943,-0.393594774,0.055418268,8965,.6137685957934279,0.053712751,9247,.5180771825105283,0.047484368,27796,.1508270504766758,0.034176021,7157,-0.012676156,0.057568477,8162,.6665063130271003,.1034696111066769,7308
6,CA,6065,Riverside County,mth,8,2018,-0.341649644,0.024625794,32985,.4834855660723911,0.037520327,1925,-0.721081747,0.04206103,1909,-0.578349493,0.02585575,21935,-0.264666455,0.025162412,16086,-0.521492167,0.025582335,20904,-0.423447028,0.025986044,16899,-0.158758417,0.036171561,32985,0.048021889,0.042342112,1038,-0.604812826,.1121965745804494,167,0.151040345,0.025897638,11048,0.72976676,0.036594493,32983,-0.394295026,0.046151379,8877,.8091009008903963,0.049911431,8861,.6102815231288496,0.037109836,27856,0.088748284,0.02688438,6952,0.041375418,0.050140892,7990,.6880836002417646,.1150545787052377,7119
6,CA,6065,Riverside County,rla,8,2018,-0.262781657,0.025976088,33004,.4488102403587336,0.038031654,1928,-0.590599926,0.038486298,1915,-0.497176981,0.02676384,21927,-0.059405579,0.026501012,16098,-0.431271329,0.026600995,20889,-0.464365768,0.027203689,16906,-0.40489394,0.037977633,33004,.1429254884371632,0.042996868,1038,-0.473680932,0.098615105,167,.2121715796356516,0.027439916,11075,.7091438044326654,0.038330092,33002,-0.341561836,0.047508028,8906,.6994069742805284,0.047872562,8893,.5392352208135746,0.038970965,27867,.1076675010922631,0.028481903,6978,-0.035254982,0.051559529,8016,.5781792400421643,.1023696017827346,7145
6,CA,6067,Sacramento County,mth,3,2009,-0.330571833,0.059215866,17881,,,,,,,-0.617835068,0.060193292,10766,-0.357199197,0.059929888,8732,,,,-0.305027371,0.059949802,9146,0.052465922,0.08476537,17878,,,,,,,.1193996772430248,0.061522395,7107,.7364392481228221,0.086068478,17873,,,,,,,,,,,,,,,,,,
6,CA,6067,Sacramento County,rla,3,2009,-0.248794129,0.050566324,17868,,,,,,,-0.573743234,0.051802594,10778,-0.156388436,0.051374818,8733,,,,-0.337605339,0.051374178,9131,-0.182191688,0.072652476,17864,,,,,,,.2622172435829753,0.053998818,7082,0.836797408,0.074826693,17860,,,,,,,,,,,,,,,,,,
6,CA,6067,Sacramento County,mth,3,2010,-0.284328289,0.044157306,17710,-0.018468686,0.05127819,2301,-0.763421311,0.050066172,2379,-0.55480438,0.044933969,10601,-0.314173123,0.045041557,8562,-0.532870581,0.046261977,5096,-0.255833885,0.045191632,9145,0.057416398,0.063802783,17707,-0.151330104,0.059079703,932,-0.568253679,0.102534353,132,.1372517360972711,0.046507642,7068,.6923497015990696,0.064666549,17669,0.00421305,0.069121548,8494,.7490836833449185,0.068227757,8572,0.520542559,0.06549081,11289,-0.01403852,0.04636014,6193,.1351012386260276,0.075075801,7125,.5698796285180255,.1121828989823627,6325
